,qid,question_text,target
5531,3d0132d22e0cb3007137,Are dreamers only Latino or are they considered immigrants from anywhere? The only ones I see protesting are holding up signs in Spanish.,1
5532,5dc400e58c30c5e84524,How does the Bhaja Govindam discuss the devotion to God?,0
5533,86df3ddbc67d2eafbecf,Why does Virginia outlaw radar detectors?,0
5534,bc30b41997db111e23df,What is the best and cheapest way to go from Goa Dabolim Airport to Madgaon Railway Station?,0
5535,c9edfce02384b691d759,"What was Augustus’ full name? I know he used many names, but which one could be considered universal?",0
5536,257032826272e72d2fb1,"What is ""cluster policy"" in urban planning?",0
5537,a06d06e37a3dcc247664,When a matrix is consistent?,0
5538,e61fa8d1e95e2d6607b3,Why are some people just not liked even if they haven’t done anything wrong?,0
5539,a7e5b6781b12ed25d051,Is it fair for schools to require students to take specific AP classes to graduate?,0
5540,12c03a7565a71cfc89cc,What causes sharp pains in upper stomach during pregnancy?,0
5541,2e5de61328ce533583b9,How do I make career change into Risk management?,0
5542,35c537a12b76e5219b2f,"Why cupid is so stupid,it make you fall in love with girl/boy you have no chance with spoiling your whole life?",1
5543,a786ee60ea67dcca288b,Is it a good idea for me to visit Saudi as a non Muslim?,0
5544,172c2cd5925dfbd62c2b,How do I log into my old Facebook account for the password?,0
5545,2de5974dec6afd214f06,What is best channel in you tube for IELTS preparation?,0
5546,cf0a2aa3607d08a093f2,Why does everybody think everyone else is stupid but not themselves?,0
5547,2e39ca45799b7add26d7,How many days does a woman have sex within her period?,0
5548,cada087dd5dd29cbe30c,Why do people in the US military make so little but actors and athletes make so much?,0
5549,8aa3f28ca203c377e740,What is the Freedom Cacus agenda?,0
5550,134a628ff575129d1bb1,How do I make a comeback to small eye jokes during a roast session?,0
5551,79460f22abbe2699ba00,Can I get MITS Gwalior with 110000 rank in JEE Mains?,0
5552,ef2f62972a68ae15c9cc,"Can anyone give information about visiting sasthampara, Thiruvananthapuram, Kerala?",0
5553,65af9baa878f8ab1a532,Do you want to see Quagmire and Brian become a couple?,0
5554,24b110084439931175e6,What are the chapters in ASOIAF that I have to pay attention to?,0
5555,bf613a4203841717497d,"Worked as Roustabout, Industrial Painter, learning speedily on crane doing greatly as roughneck. Which country is best to get jobs, U.S or Canada?",0
5556,2bf6b6ceb8f51529599a,Why do I envy others because of what they have?,0
5557,f120f811e4e8e1be4fe8,How can I integrate [(x^2)-1] ÷ [(x^2) +1]?,0
5558,3a9f1eb71d0b9da7d0ed,Why has the Kik app been involved in controversies?,0
5559,0cb8a0c457b0585dcbef,Can I create a payment system using solidity platform?,0
5560,314a5ca79ebb62bd4aa4,How is the naphtha hydrotreating process carried out?,0
5561,92d1260311a43c2cc241,Is there any electronics JAM exam?,0
5562,f672b7a44a2a66223d5e,How does it work after I book an air/bus/train ticket?,0
5563,f0b82a2355cba15012e2,How would you create a single page application with ReactJS?,0
5564,5a548852713bb5256a0d,What happens to computer if not properly shut down?,0
5565,85b605b804df67152885,What are some traits of nice people. How to know if a person is really nice or pretending to be really nice?,0
5566,c644d14cff403e492d5e,Why should men care about women's rights?,1
5567,7283f99a034a17de734b,What the check mark in Truecaller app indicate?,0
5568,fb1119fcafd05f9f1909,Is the Paul George 1 good for outdoor basketball court?,0
5569,b2ec26a6544f3c835282,What is local soil?,0
5570,dd93147392d2a98ab6e8,Which company manufactures Samsung camera lens?,0
5571,f5e933a08060f03c6c06,What are the best books of work force management?,0
5572,bfb821ec411b2a3dc951,Are there any good start-ups in Goa where freshers can apply for a job?,0
5573,4786d5b40ea942650cfb,How is a hydro dam positive for the local people?,0
5574,318b16cd8548ea5a5ca0,Can you look at the source code of my HTML5 game and tell me whether I know OOP or not?,0
5575,7dd8607ed57add5d57ac,"How do Chinese companies handle customs, taxes, etc. on goods shipped from China to the India? How much do they add to the cost of merchandise?",0
5576,be23a4927017d6b6ec1a,What are the easiest ways to do promotion for your website?,0
5577,a37677e12e82e920037e,How do you write a good cover letter for Bain & Company?,0
5578,eea3e6f3929fcafbc883,How do I cope up being rejected by my crush?,0
5579,7449ac8a15d616946a9c,How can I stop jerking off to my sister?,1
5580,325748fc64c10c490b19,Which underwear brand will keep the penis in a vertical position?,0
5581,038b3d8275137dc56c6f,What are some interesting facts about muesli?,0
5582,6060b610dbbb2cee2a02,Could gout cause fever and headaches?,0
5583,473b468a3c50902b7529,What are the key factors that have to be considered by a business prior to deciding of going global?,0
5584,8f1dce1b69af7d339297,"If someone looks at you and says ""you are pathetic."", what will you do?",0
5585,2227452a2daf5b13845d,What is the procedure to select a best mutual fund?,0
5586,ae66f9f204bde3a24a66,Why do some people fear to be alone?,0
5587,e341d42b6a058040fb16,What do you think are the things that Salesforce need to improve on?,0
5588,d1de7c2688e033a099f7,"How often would a female covert narcissist under-estimate her primary sources abilities, capabilities like intelligence, intuition etc?",0
5589,0d7b03705dad991ba15e,"Is it true that in China, families can only have 1 child?",0
5590,c745369f68a382559873,"Do Indians typically use the word ""mate"" as in ""thanks mate""?",0
5591,499af8ee533337e9dfb6,How do physicists quantum entangle particles (i.e. photons and electrons) for research purposes?,0
5592,9af138e3c734fd2bfb9f,Why is the average American not as well educated as the European?,1
5593,0e271b2d9cbd60526973,"By her inability to move on from the 2016 election, is Hillary Clinton trying to rally up support for the next election or just being a sore loser?",1
5594,b1a99ebbf7a831b8fd4f,Do I need a visa to go to Finland from Japan?,0
5595,d0ee2602c14ce0d746bf,What are some of Ahmed 'Urabi's major accomplishments?,0
5596,068099f4bfcee4e65a9f,Is Quora a useful learning research tool?,0
5597,defbcc392c8b5d1d3049,"If you started veterinary school but didn’t finish, why?",0
5598,03c780cc930754245e52,Why do I get depressed after a workout?,0
5599,b46e5eaa54ed97f5f71d,Which is the best Digital marketing company in Kerala?,0
5600,abbf95e515938a08c335,Have you ever experienced untouchability?,0
5601,993419de62556f96f39d,How can I be sure that a woman is not interested in me?,0
5602,2d376c53ad93bf66c92e,Which is better for future NICMAR / PSU/ IES?,0
5603,27039e1d2f50dba3ffad,Is building a startup an economically positive or negative process?,0
5604,e9d2dd26191d75070f5f,Security open source tools challenges?,0
5605,9a9968cd1853d0389498,Do girls like if boys lick their vaginas?,1
5606,1da0737be0b3a67471f6,Where is the tailbone if I were to touch it?,0
5607,0cf65c2132ef73dd5ca2,How do you prevent conjunctivitis in rabbits?,0
5608,b1600d9e6795bbd7766b,What is the academic pressure and workload at United International University (UIU) like?,0
5609,4991b20712d2b9103f2e,Why should we protect our natural resources?,0
5610,5438b4626470155f7308,How much does promotional merchandise agenda and notepads usually cost?,0
5611,3467b5d714a32444a0c2,What are the themal drift in op- amp?,0
5612,f09e4d372b4054a5f3d1,How is the social entrepreneurship programme in TISS? What does this platform provide to aspirants? How difficult is it to get into this programme?,0
5613,1d0c715b35b57345b18c,What is the difference between Patanjali and Himalaya products?,0
5614,f38a20c1de3a4f340430,Where can I find all my old posts that I have made to my wall?,0
5615,93a8d582fc5ca1f07e54,"Who would win, Aurra Sing vs Ahsoka Tano and Padmé Amidala?",0
5616,99c80a8657742a7b46b7,"Why doesn't anyone remember Tiny Toon Adventures? I grew up with this stuff when I was a kid, and got my furry inflation fetish from that show.",0
5617,e78650b613d37cb78a01,Why does OSAP have to be paid off?,0
5618,e6faa367123ebd45ac09,What is the procedure for doing MEC group in intermediate?,0
5619,ac0efc0b150373456159,What is the use of proving a number irrational in real life?,0
5620,a7c129bf07f1b06a777e,"Why is that we do not generally work on the basic premise that anyone who believes in a god, for which there is no evidence, is just plain stupid, and treat them with derision or pity, rather than respect?",1
5621,40976c796b50a9f14bd1,What is 0.6 divided by 10 to the second power?,0
5622,8ef7b6c1958da6cc7360,What is addictive about video games?,0
5623,389ec02c1c0fdb6a802c,How can I get notifications of Quora on my email?,0
5624,7166dafed94b233e3eef,Do you know the Flipkart pick up store pincode in Delhi?,0
5625,564f2153ee9c6eb7b7fb,What video game terminology does every new gamer need to know?,0
5626,cb03458cd29500c99d8d,Why are there black people?,1
5627,9a2ee92f1aa7ff51a393,If people tell me that I'm doing good why do I feel sick with my depression nobody knows the inside of my heart how I feel?,0
5628,e4fd2bf05f659845c00c,How does reading the news in 2018 make you feel?,0
5629,ce00ef5f1d6b566fd9d2,Are the White Walkers really equivalent to Russians in reality? And the Night King being Putin?,0
5630,6edcc3815df29da73477,"What is the name of the episode of Tyler Perry's House of Payne when Curtis said, ""You cross that line, and I'm whooping your ass!""?",0
5631,e37bbb743ba337c5e774,What does it feels like completing 50 answers?,0
5632,d6f3c31b510359a50fcd,"My girlfriend masturbates, I am jealous and annoyed, is that wrong?",0
5633,35434bcb3cce9f14623f,Are Ali Baba and MediaTek coming together?,0
5634,ad3b94e8e692727df89b,Do you think it will affect the relationship between the Chinese and the American in the war of trade?,0
5635,b3dc90a9218d810f31cc,How do I stage an elementary school production when my background is as a classical pianist?,0
5636,b6d35b387482f8bf4023,What technologies to use to build a video streaming website from scratch using Java?,0
5637,fa9880dfc6a2e26d180e,What is the assessment and its types?,0
5638,959158545a7b86436bed,Is it worth attending National Society of High School Scholars (NSHSS) events?,0
5639,daa3cde33fe7e6ab4630,How can I know more about Margaret Hutchinson Rousseau?,0
5640,5e114ea7d4e8aed577d8,How was the house plans of Dholavira?,0
5641,407d4f4dcd479328d810,Why do petrol pump dealers face underground tank shortage problems?,0
5642,1fc1b8e1bc709a5fd2bb,Do you know someone who constantly disagrees with you on everything?,0
5643,738a6d4fc704563b2da7,How can I define more precise data types than double in C/C++?,0
5644,1b550018617c920f74f7,What kind of music do you listen to? Can you name your favorite songs?,0
5645,caaea2ce3d31fbce4e6b,Is the grieving episode of The Amazing World of Gumball is real?,0
5646,f0a1aa2e0a8e96a22de5,What is happiness from your point of view?,0
5647,d563e0c945991ac8c6f3,What did Helen Keller achieve that lead to being famous?,0
5648,955490ce842f7f072841,How do you compare the location of majority of earthquake epicenters with the location of volcanoes around the world?,0
5649,163ab3df8c9e9a749506,What is the underlying mathematical reason (if any) for the 80/20 law to work so well?,0
5650,576a87b29fb1f67e40f4,"If you made a vacuum under a table, would the table break from the air pressure above it?",0
5651,c928cf19bff3a0c01c42,How many countries outside of North American do not have exit emigration checkpoints?,0
5652,52d6c7ea34919a0aae43,How can I stop being jealous of white guys?,0
5653,52cbbb8e384fc3893a2a,How often do parents make career choices for their children in your country?,0
5654,1f60023bdc6e4cd0c166,Why does life suck so much being a black female?,0
5655,4082bf79b952898d2a1e,How lateral displacement related to colour of light?,0
5656,12af3d22ef04454872b9,How should a start with content writing in India?,0
5657,112054c87f84fb69cc20,What are the non-technical skills that are valued in the software tech world?,0
5658,fbe16a1c33a1cd21cd94,How can I install Google play store on LG web OS 2.0 TV?,0
5659,f7fbcafadd85b094b326,How can I change my name on Roblox?,0
5660,5dcd8a4c3705059337cc,Why don't we realize that we could be aliens to other ET life?,0
5661,9439b74890d96b94f9ec,Can a doctor get sued for successfully treating a patient against his or her religious beliefs?,0
5662,81806d31b11c8e674d2a,What do you feel are vitamins and supplements that humans should take on a daily basis? And why?,0
5663,262cfd0980ab2f7c82dc,"How was the area surrounding the Twin Towers damaged by the massive smoke plumes and devastating collapsing buildings on September 11th, 2001?",0
5664,d6467d89b6924b52234a,"How do I block someone who keeps asking the same questions, but sometimes twists them to sound different? He even told me he had already gotten back with the girl and today he’s asking the same question again.",0
5665,8335f0a4d6a9ec732612,"My rank in IPU CET biotech is 1529, which college can I get?",0
5666,7864dc7eefd0683449bd,Why does no one assassinate Trump?,0
5667,f64ad762a8248ec01316,Why is gold important in the UK economy?,0
5668,28d68152e1c2ddcb425c,NASA has sent many probes to space.What is the probability that it will be discovered by an Intelligent life in the near future or distant future?,0
